 -0.0007           0.0001          1.0002          0.0070         -0.0621         -0.0480          0.5913          0.0674          0.8037          0.0028
 -0.0012           0.0018          1.0021          0.0070          0.0598          0.0130          0.5916          0.0584          0.8041          0.0028
 -0.0014           0.0001          1.0009         -0.2064         -0.0012          0.0434          0.5813          0.0583          0.8116          0.0028
  0.0001           0.0045          0.9994          0.1290         -0.0926          0.0130          0.5872          0.0580          0.8074          0.0028
  0.0010           0.0011          1.0026         -0.0235          0.0598         -0.0175          0.5872          0.0580          0.8074          0.0028
 -0.0002           0.0001          1.0004         -0.0235          0.1208          0.0434          0.5957          0.0679          0.8003          0.0028
 -0.0012          -0.0006          1.0006         -0.0235         -0.0621          0.1349          0.5869          0.0669          0.8069          0.0028
 -0.0004           0.0040          0.9977         -0.0235          0.0293          0.1044          0.5961          0.0589          0.8008          0.0028
 -0.0007           0.0001          0.9994          0.0375         -0.0621          0.1654          0.5872          0.0580          0.8074          0.0028
  0.0003          -0.0001          1.0006          0.1290         -0.0012         -0.0785          0.5828          0.0575          0.8106          0.0028
 -0.0014           0.0018          0.9989         -0.1454          0.0903         -0.0480          0.5828          0.0575          0.8106          0.0028
  0.0001           0.0014          1.0011         -0.0235         -0.0012          0.0130          0.5872          0.0580          0.8074          0.0028
  0.0015          -0.0011          1.0026          0.1290          0.0293         -0.1090          0.5813          0.0583          0.8116          0.0028
 -0.0041           0.0001          0.9980         -0.0540         -0.0621         -0.0785          0.5828          0.0575          0.8106          0.0028
  0.0010          -0.0003          1.0009          0.0680          0.0598         -0.0480          0.5916          0.0584          0.8041          0.0028
  0.0020           0.0014          1.0033         -0.1149          0.0293          0.0130          0.5916          0.0584          0.8041          0.0028
 -0.0007          -0.0001          1.0019         -0.0540         -0.0316          0.0130          0.5916          0.0584          0.8041          0.0028
 -0.0012          -0.0021          1.0009          0.0680         -0.0012          0.0434          0.5828          0.0575          0.8106          0.0028
 -0.0019           0.0006          1.0002          0.1899          0.0598          0.0434          0.5828          0.0575          0.8106          0.0028
 -0.0051          -0.0003          0.9992          0.0375          0.1208          0.1349          0.5919          0.0495          0.8045          0.0028
 -0.0029           0.0001          0.9970         -0.0235          0.0293          0.0130          0.5872          0.0580          0.8074          0.0028
 -0.0016          -0.0001          0.9997         -0.1759          0.0293          0.0130          0.5916          0.0584          0.8041          0.0028
 -0.0038           0.0026          0.9994          0.0070         -0.0316          0.0130          0.5961          0.0589          0.8008          0.0028
  0.0013           0.0016          0.9982          0.0070         -0.0012         -0.1090          0.5858          0.0587          0.8083          0.0028
  0.0003           0.0014          1.0004         -0.0845         -0.0926         -0.0175          0.5961          0.0589          0.8008          0.0028
 -0.0007          -0.0001          0.9992          0.0070         -0.0621         -0.0480          0.5825          0.0664          0.8101          0.0028
 -0.0016          -0.0001          0.9997         -0.1454          0.0598         -0.0785          0.5858          0.0587          0.8083          0.0028
 -0.0004          -0.0001          0.9987         -0.0540          0.0293         -0.0175          0.5816          0.0493          0.8120          0.0028
 -0.0021           0.0001          0.9994          0.0070         -0.1841         -0.0175          0.5872          0.0580          0.8074          0.0028
 -0.0002           0.0011          1.0011         -0.1149          0.1513         -0.1090          0.5961          0.0589          0.8008          0.0028
 -0.0029           0.0016          0.9994          0.0375         -0.0621          0.0434          0.5916          0.0584          0.8041          0.0028
 -0.0021           0.0018          0.9992         -0.0845         -0.1231         -0.0785          0.5858          0.0587          0.8083          0.0028
  0.0015           0.0006          0.9997         -0.1454         -0.0012          0.1654          0.5861          0.0497          0.8087          0.0028
 -0.0009           0.0009          0.9997         -0.0845          0.0598         -0.0175          0.5813          0.0583          0.8116          0.0028
 -0.0041          -0.0016          1.0026         -0.0235         -0.1231          0.0130          0.5858          0.0587          0.8083          0.0028
 -0.0007           0.0006          0.9984         -0.0235         -0.0621          0.0130          0.5872          0.0580          0.8074          0.0028
 -0.0007           0.0011          0.9987          0.1594         -0.0621          0.0739          0.5961          0.0589          0.8008          0.0028
